EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,Attrition,YearsAtCompany,YearsInCurrentRole,Education,EducationField,MaritalStatus,OverTime,DistanceFromHome,BusinessTravel,HireDate
E1894,37,Male,Human Resources,HR Manager,10435,Yes,15,4,4,Technical Degree,Married,No,2,Travel_Rarely,2015-12-21
E1895,24,Female,Research & Development,Research Scientist,7163,Yes,2,0,2,Other,Married,No,7,Travel_Frequently,2023-05-01
E1896,55,Female,IT,System Administrator,12470,No,25,9,5,Medical,Married,No,16,Travel_Frequently,2015-01-25
E1897,40,Female,Research & Development,Laboratory Technician,11187,No,13,6,4,Other,Divorced,No,5,Travel_Rarely,2015-10-25
E1898,28,Female,Sales,Sales Representative,8157,No,5,3,2,Human Resources,Married,No,30,Travel_Rarely,2020-02-06
E1899,28,Male,Sales,Sales Manager,7254,No,6,6,1,Human Resources,Single,No,17,Travel_Rarely,2019-11-22
E1900,41,Female,IT,Data Analyst,6087,No,3,2,1,Medical,Divorced,No,14,Travel_Frequently,2022-07-19
E1901,20,Male,IT,Data Analyst,8036,Yes,0,0,2,Human Resources,Divorced,No,27,Travel_Rarely,2025-10-19
E1902,38,Male,Sales,Sales Executive,7447,No,6,6,3,Other,Married,No,14,Travel_Rarely,2019-09-29
E1903,33,Female,Research & Development,Manufacturing Director,7439,No,6,4,3,Marketing,Single,No,16,Travel_Rarely,2019-02-19
E1904,47,Female,Finance,Financial Analyst,12952,No,21,12,5,Life Sciences,Single,Yes,9,Travel_Rarely,2015-01-14
E1905,49,Female,Research & Development,Research Scientist,9792,No,23,19,4,Medical,Divorced,No,23,Travel_Rarely,2015-05-04
E1906,21,Female,Sales,Sales Manager,5898,Yes,0,0,5,Other,Divorced,No,26,Travel_Rarely,2025-04-18
E1907,31,Female,Human Resources,HR Manager,3723,No,4,0,1,Medical,Married,No,27,Travel_Rarely,2021-10-10
E1908,31,Female,Finance,Finance Manager,7170,Yes,0,0,4,Medical,Divorced,No,28,Travel_Rarely,2025-07-30
E1909,28,Male,Sales,Sales Executive,6392,No,7,5,5,Life Sciences,Married,No,12,Travel_Rarely,2018-04-23
E1910,24,Male,Research & Development,Research Director,6336,Yes,0,0,2,Life Sciences,Single,No,30,Travel_Rarely,2025-08-19
E1911,54,Female,Human Resources,HR Manager,8550,Yes,17,2,2,Marketing,Single,Yes,7,Travel_Frequently,2015-09-02
E1912,20,Male,Research & Development,Healthcare Representative,5944,Yes,0,0,2,Technical Degree,Single,Yes,30,Travel_Rarely,2025-03-07
E1913,31,Female,Research & Development,Research Scientist,6297,No,8,8,1,Technical Degree,Divorced,No,5,Non-Travel,2017-02-12
E1914,46,Female,Sales,Sales Manager,6780,No,7,6,1,Medical,Divorced,No,13,Travel_Frequently,2018-08-21
E1915,28,Female,Research & Development,Laboratory Technician,8885,No,8,2,1,Technical Degree,Single,Yes,20,Travel_Rarely,2017-06-08
E1916,22,Female,Sales,Sales Manager,6852,No,1,1,3,Technical Degree,Divorced,No,11,Travel_Rarely,2024-06-13
E1917,58,Male,Research & Development,Healthcare Representative,11546,No,15,15,3,Human Resources,Divorced,Yes,9,Travel_Rarely,2015-02-16
E1918,42,Female,IT,Data Analyst,9019,No,6,4,2,Human Resources,Single,No,22,Travel_Frequently,2019-07-15
E1919,43,Female,Sales,Sales Manager,8401,Yes,6,4,2,Medical,Divorced,No,21,Travel_Frequently,2019-05-11
E1920,51,Female,Sales,Sales Manager,8580,No,7,7,1,Marketing,Single,Yes,20,Non-Travel,2018-06-16
E1921,24,Male,IT,Software Engineer,6784,Yes,2,1,4,Human Resources,Single,Yes,14,Travel_Rarely,2023-04-23
E1922,27,Female,Sales,Sales Executive,3663,No,0,0,1,Other,Divorced,No,5,Travel_Rarely,2025-12-10
E1923,27,Female,Research & Development,Research Scientist,5621,Yes,4,3,3,Human Resources,Married,No,25,Travel_Frequently,2021-08-09
E1924,34,Male,Research & Development,Manufacturing Director,8664,Yes,12,8,4,Life Sciences,Single,No,9,Travel_Rarely,2015-04-15
E1925,30,Male,Sales,Sales Manager,4661,Yes,3,0,5,Technical Degree,Married,No,28,Travel_Rarely,2022-08-11
E1926,48,Male,Research & Development,Research Director,11828,No,23,12,5,Marketing,Married,No,14,Travel_Rarely,2015-11-11
E1927,58,Male,Research & Development,Research Director,7940,Yes,11,1,3,Technical Degree,Married,Yes,11,Travel_Rarely,2015-12-27
E1928,21,Male,Research & Development,Research Director,5737,Yes,0,0,4,Technical Degree,Divorced,No,1,Travel_Rarely,2025-05-14
E1929,34,Female,Research & Development,Manufacturing Director,6812,No,5,3,5,Human Resources,Single,No,17,Travel_Frequently,2020-08-21
E1930,25,Male,Sales,Sales Executive,4640,Yes,0,0,2,Marketing,Single,No,15,Non-Travel,2025-02-19
E1931,30,Male,Sales,Sales Representative,5050,No,3,0,2,Medical,Single,No,29,Travel_Frequently,2022-11-15
E1932,26,Female,Human Resources,HR Executive,4235,No,6,4,2,Human Resources,Single,No,6,Travel_Rarely,2019-10-03
E1933,52,Male,Finance,Accountant,9443,Yes,16,12,2,Human Resources,Married,Yes,5,Travel_Rarely,2015-01-30
E1934,27,Male,Sales,Sales Executive,5617,Yes,2,2,4,Human Resources,Married,Yes,10,Travel_Frequently,2023-02-08
E1935,53,Female,Research & Development,Research Director,11456,No,20,19,4,Medical,Single,No,17,Travel_Rarely,2015-07-01
E1936,58,Female,Finance,Financial Analyst,9718,No,12,5,4,Other,Single,No,7,Travel_Rarely,2015-06-03
E1937,39,Female,Human Resources,HR Recruiter,6153,Yes,7,0,4,Marketing,Single,No,23,Travel_Rarely,2018-10-22
E1938,60,Male,Sales,Sales Executive,9113,No,9,0,4,Life Sciences,Divorced,No,28,Travel_Rarely,2016-06-25
E1939,50,Male,Research & Development,Research Scientist,7645,No,11,4,5,Marketing,Single,Yes,23,Travel_Rarely,2015-04-10
E1940,48,Female,Research & Development,Research Scientist,8275,No,10,7,5,Life Sciences,Married,Yes,17,Travel_Frequently,2015-02-24
E1941,56,Male,Research & Development,Healthcare Representative,5902,No,4,2,1,Human Resources,Married,No,7,Travel_Rarely,2021-06-22
E1942,28,Male,Sales,Sales Executive,5153,Yes,6,1,2,Life Sciences,Single,No,30,Travel_Rarely,2019-03-17
E1943,34,Female,Human Resources,HR Executive,10114,Yes,14,7,5,Other,Married,No,11,Non-Travel,2015-12-11
E1944,41,Female,Research & Development,Healthcare Representative,11984,No,16,16,3,Marketing,Divorced,Yes,16,Travel_Rarely,2015-12-08
E1945,57,Female,IT,Software Engineer,12436,Yes,25,4,2,Life Sciences,Divorced,Yes,29,Travel_Rarely,2015-02-24
E1946,56,Female,Human Resources,HR Manager,6720,Yes,9,3,3,Life Sciences,Married,No,25,Travel_Rarely,2016-11-22
E1947,41,Female,Research & Development,Research Scientist,7250,No,3,1,4,Technical Degree,Single,No,7,Travel_Rarely,2022-07-28
E1948,40,Female,Research & Development,Healthcare Representative,4710,Yes,2,0,1,Other,Divorced,No,29,Travel_Rarely,2023-11-11
E1949,28,Female,Research & Development,Research Scientist,5411,No,5,5,1,Life Sciences,Divorced,No,11,Travel_Rarely,2020-01-20
E1950,30,Female,Sales,Sales Executive,8428,No,7,4,4,Human Resources,Married,Yes,3,Travel_Rarely,2018-11-08
E1951,58,Male,Research & Development,Research Director,12836,No,22,12,5,Marketing,Married,No,12,Travel_Frequently,2015-01-17
E1952,39,Female,Research & Development,Laboratory Technician,6016,Yes,6,3,1,Medical,Single,Yes,29,Non-Travel,2019-09-01
E1953,41,Female,Human Resources,HR Manager,10104,No,18,13,5,Other,Divorced,No,22,Travel_Rarely,2015-09-04
E1954,43,Male,IT,Software Engineer,9328,No,12,1,2,Technical Degree,Married,No,13,Travel_Frequently,2015-06-26
E1955,48,Male,Human Resources,HR Manager,6570,No,10,6,4,Life Sciences,Married,No,9,Non-Travel,2015-01-06
E1956,35,Female,Sales,Sales Executive,5928,No,8,2,3,Human Resources,Married,No,23,Travel_Rarely,2017-09-21
E1957,32,Male,Finance,Finance Manager,7795,Yes,2,2,5,Medical,Married,No,20,Travel_Frequently,2023-07-15
E1958,55,Female,Research & Development,Healthcare Representative,11994,No,17,9,1,Technical Degree,Married,No,26,Non-Travel,2015-01-23
E1959,57,Male,Research & Development,Manufacturing Director,8408,No,14,14,3,Life Sciences,Divorced,No,13,Travel_Rarely,2015-06-03
E1960,47,Male,Sales,Sales Executive,6376,Yes,2,2,3,Human Resources,Divorced,No,26,Travel_Rarely,2023-08-14
E1961,38,Male,Research & Development,Healthcare Representative,9563,No,7,5,2,Technical Degree,Single,No,11,Travel_Rarely,2018-06-17
E1962,38,Female,Human Resources,HR Executive,6262,Yes,13,3,5,Other,Divorced,No,10,Travel_Frequently,2015-08-07
E1963,35,Male,IT,Software Engineer,9436,No,8,1,5,Technical Degree,Divorced,No,25,Travel_Rarely,2017-10-03
E1964,42,Male,Sales,Sales Executive,6906,No,11,3,1,Life Sciences,Single,No,26,Travel_Rarely,2015-07-18
E1965,32,Female,Finance,Finance Manager,9843,No,12,0,5,Technical Degree,Single,No,26,Travel_Rarely,2015-06-29
E1966,24,Male,Research & Development,Healthcare Representative,6205,Yes,3,3,1,Technical Degree,Single,Yes,2,Travel_Rarely,2022-03-22
E1967,41,Female,IT,IT Manager,6724,No,0,0,5,Life Sciences,Divorced,Yes,17,Travel_Rarely,2025-07-23
E1968,27,Male,IT,IT Manager,6576,No,5,2,2,Other,Married,Yes,10,Travel_Frequently,2020-08-29
E1969,24,Female,Research & Development,Research Director,4562,No,0,0,3,Medical,Divorced,Yes,10,Travel_Rarely,2025-04-20
E1970,43,Male,Research & Development,Research Scientist,8196,No,3,2,1,Medical,Single,Yes,26,Travel_Rarely,2022-08-19
E1971,25,Female,Research & Development,Healthcare Representative,8035,Yes,4,2,4,Life Sciences,Divorced,Yes,30,Travel_Rarely,2021-01-30
E1972,57,Male,Sales,Sales Executive,4939,Yes,3,0,5,Human Resources,Single,Yes,6,Travel_Rarely,2022-05-02
E1973,26,Male,Research & Development,Healthcare Representative,5518,Yes,3,1,3,Human Resources,Divorced,Yes,17,Travel_Frequently,2022-09-12
E1974,47,Male,Research & Development,Research Scientist,12256,No,19,6,5,Marketing,Married,No,14,Travel_Rarely,2015-07-18
E1975,58,Female,Human Resources,HR Manager,5448,Yes,0,0,2,Other,Divorced,No,19,Travel_Rarely,2025-11-03
E1976,34,Male,Sales,Sales Executive,6703,No,11,10,5,Life Sciences,Divorced,Yes,4,Travel_Rarely,2015-02-06
E1977,41,Male,Sales,Sales Executive,7825,No,14,11,5,Other,Married,No,22,Travel_Rarely,2015-03-17
E1978,42,Male,Sales,Sales Representative,12164,Yes,21,15,4,Medical,Single,Yes,14,Travel_Frequently,2015-05-05
E1979,38,Male,Human Resources,HR Recruiter,7191,No,13,2,5,Life Sciences,Divorced,No,16,Travel_Rarely,2015-05-28
E1980,37,Female,Sales,Sales Executive,8759,No,12,7,4,Technical Degree,Single,Yes,8,Non-Travel,2015-03-24
E1981,27,Female,Research & Development,Laboratory Technician,8874,Yes,5,2,4,Life Sciences,Single,No,10,Travel_Rarely,2020-04-09
E1982,36,Male,Sales,Sales Representative,9470,Yes,16,15,5,Technical Degree,Divorced,No,23,Travel_Rarely,2015-11-18
E1983,39,Female,Sales,Sales Manager,8058,No,8,4,5,Marketing,Single,No,19,Travel_Rarely,2017-01-11
E1984,22,Female,IT,IT Manager,5897,No,1,0,1,Life Sciences,Divorced,No,1,Non-Travel,2024-05-04
E1985,49,Female,Finance,Financial Analyst,10956,No,17,17,1,Life Sciences,Married,Yes,12,Travel_Rarely,2015-02-22
E1986,57,Female,Sales,Sales Representative,5987,Yes,6,2,5,Other,Divorced,Yes,20,Non-Travel,2019-11-16
E1987,54,Male,Research & Development,Manufacturing Director,10999,No,21,15,5,Medical,Divorced,Yes,17,Travel_Rarely,2015-01-04
E1988,48,Male,Research & Development,Manufacturing Director,4856,Yes,0,0,1,Other,Single,No,8,Travel_Rarely,2025-11-12
E1989,23,Female,Sales,Sales Representative,4009,Yes,1,0,3,Other,Married,No,12,Travel_Rarely,2024-02-19
E1990,30,Female,Research & Development,Research Scientist,4939,No,0,0,1,Medical,Married,No,7,Travel_Rarely,2025-04-03
E1991,53,Female,Finance,Accountant,8677,No,14,8,4,Marketing,Married,No,26,Travel_Rarely,2015-11-01
E1992,32,Female,Finance,Financial Analyst,7485,Yes,4,4,2,Life Sciences,Single,Yes,23,Travel_Frequently,2021-06-23
E1993,57,Male,Research & Development,Research Director,6512,Yes,1,0,5,Human Resources,Single,Yes,28,Travel_Rarely,2024-04-10
E1994,25,Female,Research & Development,Healthcare Representative,4866,Yes,2,2,2,Medical,Single,No,27,Travel_Frequently,2023-07-15
E1995,24,Female,Sales,Sales Representative,7675,No,4,2,1,Life Sciences,Single,No,11,Travel_Frequently,2021-11-21
E1996,21,Male,Human Resources,HR Recruiter,5533,No,1,0,5,Other,Married,No,15,Travel_Rarely,2024-10-08
E1997,29,Female,IT,Software Engineer,8161,No,5,5,5,Medical,Divorced,Yes,3,Travel_Frequently,2020-06-21
E1998,24,Male,Sales,Sales Manager,6461,No,1,0,1,Life Sciences,Divorced,No,15,Travel_Rarely,2024-08-06
E1999,42,Female,IT,System Administrator,6517,No,2,2,4,Medical,Married,No,8,Travel_Rarely,2023-06-30
E2000,39,Male,Human Resources,HR Manager,8654,No,18,17,5,Human Resources,Divorced,Yes,14,Travel_Rarely,2015-01-22
E2001,28,Male,IT,Data Analyst,5771,No,0,0,1,Human Resources,Divorced,Yes,17,Travel_Frequently,2025-08-16
E2002,31,Female,Human Resources,HR Recruiter,7303,No,7,3,2,Medical,Divorced,Yes,9,Travel_Rarely,2018-08-28
E2003,30,Female,Research & Development,Manufacturing Director,7264,Yes,6,1,3,Other,Divorced,No,5,Travel_Frequently,2019-08-03
E2004,25,Female,Sales,Sales Representative,4438,No,0,0,3,Life Sciences,Single,No,12,Travel_Rarely,2025-06-15
E2005,54,Male,Human Resources,HR Manager,7122,No,9,0,3,Human Resources,Divorced,No,9,Non-Travel,2016-09-26
E2006,34,Male,IT,Software Engineer,7342,Yes,5,4,5,Other,Single,No,15,Travel_Frequently,2020-08-31
E2007,23,Female,Sales,Sales Manager,4658,Yes,1,0,3,Other,Single,No,19,Travel_Rarely,2024-09-18
E2008,26,Female,Finance,Financial Analyst,7937,Yes,4,0,2,Technical Degree,Single,Yes,22,Travel_Rarely,2021-05-08
E2009,46,Male,IT,Software Engineer,14102,Yes,23,19,4,Human Resources,Divorced,Yes,17,Non-Travel,2015-02-12
E2010,33,Male,Sales,Sales Executive,7867,No,12,1,5,Life Sciences,Single,Yes,20,Travel_Frequently,2015-10-28
E2011,36,Female,Research & Development,Research Director,8061,Yes,3,0,1,Life Sciences,Married,No,5,Travel_Frequently,2022-06-03
E2012,26,Female,IT,IT Manager,5595,Yes,1,1,4,Medical,Single,No,25,Travel_Frequently,2024-09-04
E2013,29,Male,Research & Development,Healthcare Representative,5954,Yes,3,2,1,Other,Divorced,Yes,30,Non-Travel,2022-05-15
E2014,22,Female,Research & Development,Research Director,7557,Yes,2,1,1,Human Resources,Divorced,No,26,Travel_Rarely,2023-12-22
E2015,22,Male,Research & Development,Research Scientist,4297,Yes,0,0,1,Technical Degree,Single,No,3,Travel_Frequently,2025-04-09
E2016,26,Male,IT,Data Analyst,8765,No,6,2,2,Technical Degree,Divorced,No,18,Travel_Rarely,2019-09-13
E2017,29,Male,Research & Development,Healthcare Representative,6972,No,8,4,5,Technical Degree,Single,No,1,Travel_Rarely,2017-08-20
E2018,53,Male,Finance,Finance Manager,9862,No,13,3,1,Human Resources,Single,No,15,Travel_Rarely,2015-04-19
E2019,38,Male,Human Resources,HR Manager,5045,No,0,0,5,Other,Married,No,19,Travel_Frequently,2025-05-14
E2020,38,Female,Finance,Finance Manager,6005,Yes,2,1,2,Medical,Married,No,19,Travel_Rarely,2023-04-09
E2021,56,Male,Finance,Accountant,5774,Yes,5,0,4,Human Resources,Divorced,Yes,14,Non-Travel,2020-09-26
E2022,55,Female,Research & Development,Research Scientist,8862,No,4,0,2,Other,Single,Yes,15,Travel_Rarely,2021-06-12
E2023,34,Female,Sales,Sales Manager,9675,No,10,9,5,Life Sciences,Married,No,22,Travel_Frequently,2015-01-29
E2024,29,Female,IT,Software Engineer,9159,No,5,4,2,Technical Degree,Divorced,No,22,Travel_Rarely,2020-12-17
E2025,42,Female,Research & Development,Research Director,10379,No,20,0,2,Medical,Divorced,No,29,Travel_Rarely,2015-04-21
E2026,37,Female,Sales,Sales Executive,11240,No,17,9,4,Medical,Single,No,6,Travel_Rarely,2015-05-04
E2027,44,Male,Research & Development,Research Director,5786,Yes,1,1,3,Life Sciences,Single,Yes,20,Non-Travel,2024-11-02
E2028,37,Male,Sales,Sales Manager,8379,No,9,9,5,Medical,Divorced,No,6,Non-Travel,2016-02-15
E2029,43,Male,Research & Development,Research Scientist,11973,No,20,0,1,Other,Married,Yes,6,Non-Travel,2015-05-19
E2030,28,Male,Finance,Accountant,9369,No,5,4,4,Life Sciences,Single,No,30,Travel_Rarely,2020-12-23
E2031,21,Female,Sales,Sales Representative,4579,Yes,1,0,3,Marketing,Divorced,Yes,5,Non-Travel,2024-11-27
E2032,26,Female,IT,System Administrator,7255,Yes,4,3,1,Life Sciences,Divorced,No,6,Travel_Rarely,2021-11-22
E2033,35,Female,Sales,Sales Representative,4701,No,4,3,5,Marketing,Married,Yes,3,Travel_Rarely,2021-05-07
E2034,23,Male,IT,IT Manager,5866,No,3,0,4,Medical,Divorced,No,8,Travel_Rarely,2022-08-04
E2035,29,Female,Research & Development,Research Scientist,6169,No,7,2,4,Human Resources,Divorced,Yes,3,Travel_Frequently,2018-01-26
E2036,46,Male,Sales,Sales Manager,8725,No,18,15,5,Medical,Single,No,8,Travel_Frequently,2015-06-24
E2037,46,Male,Human Resources,HR Manager,5687,No,10,9,4,Technical Degree,Divorced,No,18,Non-Travel,2015-09-08
E2038,45,Female,Research & Development,Research Scientist,8327,No,7,2,1,Other,Single,No,5,Travel_Rarely,2018-06-09
E2039,25,Female,Research & Development,Laboratory Technician,5548,No,5,2,3,Technical Degree,Divorced,No,4,Travel_Rarely,2020-01-30
E2040,24,Male,Human Resources,HR Executive,5419,Yes,2,1,3,Medical,Married,No,22,Travel_Frequently,2023-03-17
E2041,30,Male,Finance,Financial Analyst,8269,Yes,0,0,5,Other,Divorced,No,24,Travel_Rarely,2025-07-15
E2042,58,Female,Research & Development,Manufacturing Director,11557,Yes,23,17,5,Technical Degree,Single,No,18,Travel_Frequently,2015-09-20
E2043,35,Female,Research & Development,Laboratory Technician,10218,No,14,3,1,Human Resources,Single,No,13,Travel_Frequently,2015-09-02
E2044,51,Female,Research & Development,Healthcare Representative,8406,No,17,13,5,Medical,Married,Yes,17,Non-Travel,2015-11-16
E2045,20,Female,Research & Development,Healthcare Representative,5359,No,0,0,3,Technical Degree,Married,Yes,1,Travel_Frequently,2025-01-16
E2046,21,Male,Research & Development,Research Scientist,4803,Yes,0,0,5,Technical Degree,Married,Yes,6,Travel_Rarely,2025-08-10
E2047,38,Male,Research & Development,Healthcare Representative,6423,No,7,2,5,Human Resources,Single,Yes,7,Travel_Rarely,2018-02-12
E2048,40,Male,Sales,Sales Manager,9919,No,17,5,5,Medical,Divorced,No,13,Travel_Rarely,2015-09-05
E2049,26,Male,Finance,Accountant,8088,No,6,0,5,Marketing,Married,No,16,Non-Travel,2019-04-19
E2050,51,Female,Sales,Sales Representative,5963,No,8,0,5,Human Resources,Single,Yes,22,Non-Travel,2017-09-10
E2051,23,Male,Research & Development,Laboratory Technician,4940,Yes,2,0,3,Life Sciences,Married,No,13,Travel_Rarely,2023-03-10
E2052,26,Male,Finance,Financial Analyst,6849,Yes,5,2,1,Medical,Married,No,17,Travel_Rarely,2020-10-05
E2053,37,Male,Sales,Sales Manager,6549,Yes,3,0,1,Other,Divorced,No,17,Travel_Rarely,2022-08-09
E2054,50,Male,Research & Development,Laboratory Technician,9913,No,8,2,3,Human Resources,Married,No,30,Travel_Rarely,2017-07-02
E2055,52,Female,Finance,Finance Manager,14208,No,25,14,3,Human Resources,Married,Yes,23,Non-Travel,2015-10-03
E2056,41,Female,Sales,Sales Manager,7611,Yes,11,9,1,Life Sciences,Divorced,No,20,Travel_Rarely,2015-12-31
E2057,22,Male,Sales,Sales Executive,7117,Yes,0,0,2,Medical,Divorced,No,3,Non-Travel,2025-07-27
E2058,24,Male,Finance,Accountant,4711,Yes,0,0,4,Human Resources,Divorced,Yes,21,Travel_Rarely,2025-07-19
E2059,53,Female,Research & Development,Healthcare Representative,10231,No,12,11,2,Technical Degree,Married,No,30,Non-Travel,2015-11-14
E2060,46,Male,Human Resources,HR Manager,11758,Yes,23,11,5,Medical,Single,No,3,Travel_Frequently,2015-03-08
E2061,24,Male,Human Resources,HR Executive,4024,Yes,1,0,1,Life Sciences,Divorced,Yes,24,Travel_Rarely,2024-02-25
E2062,55,Female,Sales,Sales Manager,7564,No,11,2,2,Medical,Married,Yes,15,Travel_Rarely,2015-09-30
E2063,55,Female,Human Resources,HR Manager,9438,Yes,15,4,4,Technical Degree,Divorced,Yes,27,Travel_Rarely,2015-07-14
E2064,31,Female,Research & Development,Healthcare Representative,5012,Yes,1,1,2,Human Resources,Divorced,Yes,15,Travel_Rarely,2024-02-05
E2065,29,Male,Research & Development,Laboratory Technician,6468,No,6,0,3,Medical,Divorced,No,21,Travel_Rarely,2019-10-07
E2066,35,Male,Research & Development,Manufacturing Director,7687,No,10,4,4,Medical,Single,No,15,Travel_Frequently,2015-03-25
E2067,36,Female,IT,IT Manager,11180,No,15,5,1,Medical,Single,No,15,Travel_Rarely,2015-03-01
E2068,51,Male,Research & Development,Healthcare Representative,8827,No,6,5,5,Medical,Single,No,30,Travel_Rarely,2019-04-26
E2069,28,Female,Finance,Financial Analyst,8609,Yes,6,4,5,Technical Degree,Divorced,Yes,25,Travel_Frequently,2019-12-06
E2070,56,Female,Research & Development,Healthcare Representative,7987,No,11,11,1,Life Sciences,Single,No,13,Travel_Rarely,2015-04-18
E2071,56,Female,IT,Software Engineer,6135,No,3,0,1,Life Sciences,Single,No,19,Travel_Frequently,2022-05-11
E2072,21,Male,IT,IT Manager,5288,Yes,1,1,1,Human Resources,Married,No,30,Non-Travel,2024-09-21
E2073,25,Male,Human Resources,HR Manager,3521,Yes,1,0,4,Technical Degree,Married,Yes,28,Travel_Frequently,2024-06-11
E2074,25,Male,Sales,Sales Manager,6461,Yes,0,0,5,Other,Single,Yes,4,Travel_Rarely,2025-06-19
E2075,48,Male,Human Resources,HR Recruiter,4932,Yes,6,5,3,Medical,Divorced,Yes,13,Travel_Rarely,2019-02-18
E2076,39,Male,Human Resources,HR Recruiter,5080,Yes,4,1,4,Other,Divorced,No,22,Travel_Rarely,2021-08-10
E2077,28,Male,Research & Development,Manufacturing Director,5005,Yes,4,1,4,Life Sciences,Divorced,No,12,Travel_Frequently,2021-06-23
E2078,58,Female,Human Resources,HR Recruiter,7530,No,4,4,1,Medical,Married,Yes,15,Travel_Rarely,2021-01-11
E2079,43,Female,Research & Development,Healthcare Representative,10060,Yes,9,3,2,Life Sciences,Single,No,25,Non-Travel,2016-10-28
E2080,59,Male,Research & Development,Manufacturing Director,7841,No,15,15,1,Technical Degree,Married,No,15,Non-Travel,2015-10-13
E2081,38,Male,Sales,Sales Executive,8523,No,10,4,1,Medical,Single,No,10,Travel_Rarely,2015-07-24
E2082,51,Female,IT,System Administrator,11323,No,11,9,3,Marketing,Married,No,12,Travel_Frequently,2015-06-07
E2083,28,Female,Sales,Sales Executive,8551,No,7,0,5,Life Sciences,Single,No,26,Travel_Rarely,2018-05-25
E2084,34,Male,Finance,Finance Manager,8795,No,7,4,1,Human Resources,Single,No,18,Travel_Frequently,2018-06-12
E2085,57,Male,Research & Development,Laboratory Technician,12668,No,23,22,4,Life Sciences,Single,No,14,Travel_Rarely,2015-06-25
E2086,38,Female,Research & Development,Research Scientist,10177,No,16,9,1,Human Resources,Married,No,1,Travel_Rarely,2015-09-09
E2087,47,Female,Human Resources,HR Manager,10767,No,19,0,2,Human Resources,Married,No,22,Travel_Rarely,2015-09-12
E2088,45,Female,IT,System Administrator,7350,No,4,2,1,Life Sciences,Single,No,16,Non-Travel,2021-11-22
E2089,41,Male,Research & Development,Manufacturing Director,6898,Yes,2,0,1,Life Sciences,Divorced,Yes,9,Travel_Frequently,2023-11-03
E2090,24,Female,Research & Development,Healthcare Representative,7415,Yes,4,2,5,Human Resources,Divorced,Yes,9,Travel_Rarely,2021-12-31
E2091,51,Female,Research & Development,Healthcare Representative,13321,Yes,25,15,1,Technical Degree,Married,No,22,Travel_Frequently,2015-09-28
E2092,26,Male,Sales,Sales Representative,6768,No,1,1,2,Marketing,Married,Yes,8,Travel_Rarely,2024-04-27
E2093,57,Male,IT,IT Manager,11561,No,19,2,2,Life Sciences,Single,No,22,Travel_Rarely,2015-01-08
E2094,30,Male,Finance,Finance Manager,7353,No,1,0,1,Human Resources,Single,No,9,Travel_Rarely,2024-06-04
E2095,52,Female,Finance,Finance Manager,8639,Yes,4,0,5,Marketing,Divorced,No,21,Travel_Rarely,2021-11-05
E2096,36,Female,IT,System Administrator,9519,No,4,0,5,Technical Degree,Divorced,No,8,Travel_Rarely,2021-10-11
E2097,21,Female,Research & Development,Research Scientist,5226,No,0,0,2,Medical,Married,Yes,27,Travel_Rarely,2025-05-31
E2098,30,Female,Research & Development,Research Scientist,8454,No,10,4,4,Human Resources,Divorced,No,15,Non-Travel,2015-03-07
E2099,22,Female,Research & Development,Manufacturing Director,6630,Yes,0,0,4,Life Sciences,Married,No,12,Non-Travel,2025-11-01
E2100,55,Male,Sales,Sales Representative,9624,No,10,5,4,Medical,Married,No,22,Travel_Frequently,2015-06-24
E2101,59,Female,IT,IT Manager,9997,No,12,11,2,Life Sciences,Married,No,10,Travel_Rarely,2015-05-08
E2102,30,Female,Sales,Sales Executive,8603,No,9,6,2,Marketing,Divorced,No,26,Travel_Rarely,2016-08-31
E2103,47,Male,Sales,Sales Executive,6378,Yes,8,7,5,Life Sciences,Single,Yes,1,Travel_Rarely,2017-06-14
E2104,42,Male,Research & Development,Laboratory Technician,6542,No,6,0,3,Medical,Single,No,1,Travel_Rarely,2019-06-08
E2105,45,Female,Research & Development,Research Scientist,12663,No,24,5,1,Human Resources,Single,No,9,Travel_Rarely,2015-01-12
E2106,37,Male,IT,IT Manager,10532,Yes,13,7,5,Human Resources,Divorced,Yes,9,Travel_Frequently,2015-02-02
E2107,45,Female,Research & Development,Research Scientist,9865,No,17,8,2,Marketing,Divorced,No,4,Travel_Rarely,2015-02-19
E2108,54,Female,Research & Development,Manufacturing Director,12405,Yes,19,19,5,Technical Degree,Divorced,No,10,Travel_Rarely,2015-10-03
E2109,36,Female,Research & Development,Healthcare Representative,7891,No,1,0,3,Medical,Divorced,No,16,Non-Travel,2024-11-05
E2110,24,Female,Sales,Sales Executive,4518,Yes,0,0,5,Technical Degree,Single,No,25,Travel_Rarely,2025-05-29
E2111,26,Female,IT,Data Analyst,9178,Yes,2,2,5,Marketing,Single,Yes,20,Travel_Rarely,2023-06-25
E2112,38,Female,Sales,Sales Executive,9737,No,12,12,4,Marketing,Single,Yes,26,Travel_Rarely,2015-05-21
E2113,51,Female,Research & Development,Manufacturing Director,7493,No,10,0,5,Human Resources,Single,No,7,Travel_Rarely,2015-04-03
E2114,44,Male,Research & Development,Research Director,9037,No,20,10,5,Marketing,Single,No,20,Non-Travel,2015-08-03
E2115,30,Male,IT,System Administrator,6593,Yes,1,0,4,Other,Divorced,No,14,Travel_Rarely,2024-10-03
